# Cycle: 1
# Start Time: 2026-01-21 14:15:23
# Sample Rate: 100 Hz
# Format: Timestamp(ms),Ax(m/s²),Ay,Az,Gx(°/s),Gy,Gz
Timestamp,Ax,Ay,Az,Gx,Gy,Gz
19148,-0.800,4.217,8.799,-0.436,0.037,0.166
19158,-0.807,4.220,8.810,-0.452,0.022,0.181
19168,-0.800,4.202,8.818,-0.436,0.022,0.196
19178,-0.801,4.229,8.814,-0.421,-0.008,0.212
19188,-0.815,4.220,8.809,-0.452,0.037,0.181
19198,-0.804,4.239,8.780,-0.482,0.068,0.181
19208,-0.804,4.239,8.821,-0.513,0.083,0.196
19218,-0.804,4.225,8.811,-0.467,0.053,0.151
19228,-0.800,4.226,8.826,-0.452,0.037,0.135
19238,-0.823,4.220,8.804,-0.467,0.098,0.105
19248,-0.811,4.204,8.817,-0.452,0.068,0.135
19258,-0.794,4.216,8.824,-0.452,0.037,0.151
19268,-0.799,4.225,8.832,-0.467,0.022,0.135
19278,-0.791,4.214,8.812,-0.482,0.037,0.120
19288,-0.810,4.241,8.817,-0.482,0.037,0.166
19298,-0.798,4.228,8.826,-0.452,0.037,0.196
19308,-0.780,4.226,8.834,-0.452,0.022,0.166
19318,-0.791,4.233,8.842,-0.436,0.083,0.166
19328,-0.791,4.220,8.840,-0.452,0.037,0.181
19338,-0.768,4.226,8.827,-0.421,0.022,0.166
19348,-0.807,4.217,8.806,-0.452,0.068,0.151
19358,-0.789,4.208,8.802,-0.513,0.053,0.135
19368,-0.787,4.226,8.806,-0.467,0.068,0.166
19378,-0.799,4.202,8.829,-0.467,0.098,0.105
19388,-0.809,4.214,8.817,-0.467,0.068,0.120
19398,-0.807,4.220,8.790,-0.406,0.022,0.120
19408,-0.779,4.216,8.823,-0.452,0.007,0.120
19418,-0.797,4.232,8.826,-0.467,0.083,0.135
19428,-0.788,4.231,8.840,-0.467,0.068,0.105
19438,-0.784,4.244,8.829,-0.436,0.068,0.181
19448,-0.784,4.201,8.832,-0.467,-0.008,0.196
19458,-0.793,4.208,8.815,-0.467,0.053,0.120
19468,-0.791,4.217,8.802,-0.436,0.022,0.135
19478,-0.787,4.232,8.816,-0.390,0.068,0.166
19488,-0.776,4.220,8.797,-0.436,0.053,0.105
19498,-0.794,4.222,8.830,-0.406,0.068,0.105
19508,-0.791,4.221,8.823,-0.482,0.068,0.105
19518,-0.784,4.213,8.816,-0.482,0.037,0.135
19528,-0.776,4.214,8.826,-0.467,0.037,0.135
19538,-0.786,4.205,8.816,-0.528,0.068,0.135
19548,-0.782,4.227,8.810,-0.528,0.083,0.105
19558,-0.795,4.203,8.805,-0.528,0.022,0.151
19568,-0.805,4.208,8.794,-0.482,0.068,0.135
19578,-0.801,4.214,8.800,-0.452,0.053,0.151
19588,-0.805,4.219,8.835,-0.436,0.053,0.151
19598,-0.792,4.227,8.787,-0.436,0.098,0.151
19608,-0.792,4.234,8.824,-0.390,0.037,0.166
19618,-0.798,4.231,8.788,-0.436,0.037,0.181
19628,-0.787,4.223,8.784,-0.452,0.053,0.135
19638,-0.784,4.223,8.809,-0.436,0.037,0.151
19648,-0.792,4.213,8.817,-0.467,0.037,0.151
19658,-0.799,4.228,8.809,-0.482,0.022,0.135
19668,-0.792,4.225,8.811,-0.452,0.022,0.181
19678,-0.791,4.215,8.814,-0.467,0.068,0.135
19688,-0.797,4.214,8.793,-0.436,0.114,0.166
19698,-0.816,4.226,8.815,-0.436,0.098,0.151
19708,-0.785,4.215,8.809,-0.497,0.037,0.135
19718,-0.787,4.213,8.814,-0.482,0.083,0.181
19728,-0.787,4.215,8.814,-0.497,0.068,0.135
19738,-0.782,4.226,8.806,-0.436,0.007,0.105
19748,-0.813,4.220,8.810,-0.452,0.053,0.151
19758,-0.798,4.243,8.845,-0.467,0.022,0.181
19768,-0.787,4.235,8.833,-0.452,0.053,0.166
19778,-0.785,4.227,8.792,-0.436,0.037,0.166
19788,-0.792,4.225,8.803,-0.452,0.068,0.166
19798,-0.786,4.226,8.827,-0.482,0.083,0.181
19808,-0.798,4.210,8.797,-0.452,0.083,0.135
19818,-0.803,4.223,8.799,-0.467,0.083,0.120
19828,-0.805,4.215,8.808,-0.497,0.114,0.135
19838,-0.780,4.203,8.820,-0.452,0.129,0.135
19848,-0.789,4.200,8.818,-0.452,0.053,0.135
19858,-0.795,4.210,8.812,-0.452,0.098,0.151
19868,-0.781,4.198,8.812,-0.467,0.098,0.135
19878,-0.795,4.198,8.802,-0.513,0.068,0.166
19888,-0.793,4.202,8.802,-0.467,0.037,0.212
19898,-0.787,4.209,8.779,-0.467,0.037,0.181
19908,-0.799,4.209,8.786,-0.406,0.037,0.135
19918,-0.799,4.215,8.806,-0.467,0.037,0.181
19928,-0.805,4.202,8.811,-0.421,0.022,0.227
19938,-0.806,4.219,8.811,-0.421,0.022,0.196
19948,-0.816,4.234,8.808,-0.406,0.022,0.151
19958,-0.794,4.233,8.822,-0.436,0.068,0.166
19968,-0.789,4.223,8.812,-0.452,0.083,0.120
19978,-0.794,4.232,8.818,-0.482,0.129,0.120
19988,-0.806,4.208,8.835,-0.482,0.083,0.120
19998,-0.804,4.214,8.805,-0.436,0.037,0.120
20008,-0.792,4.226,8.798,-0.467,0.053,0.074
20018,-0.803,4.219,8.826,-0.467,0.098,0.120
20048,-0.805,4.221,8.814,-0.467,0.114,0.135
20058,-0.794,4.222,8.835,-0.452,0.037,0.151
20068,-0.803,4.225,8.820,-0.497,0.053,0.135
20078,-0.799,4.222,8.839,-0.436,0.022,0.120
20088,-0.780,4.222,8.817,-0.421,0.022,0.151
20098,-0.794,4.204,8.832,-0.482,0.022,0.151
20108,-0.812,4.211,8.803,-0.467,0.083,0.166
20118,-0.779,4.203,8.798,-0.482,0.053,0.166
20128,-0.792,4.215,8.800,-0.436,-0.008,0.135
20138,-0.804,4.228,8.778,-0.436,0.007,0.120
20148,-0.794,4.226,8.798,-0.452,0.083,0.135
20158,-0.807,4.215,8.803,-0.482,0.114,0.135
20168,-0.822,4.216,8.798,-0.528,0.053,0.196
20178,-0.809,4.213,8.798,-0.528,0.037,0.181
20188,-0.799,4.214,8.803,-0.482,0.022,0.135
20198,-0.794,4.227,8.800,-0.482,0.098,0.151
20208,-0.788,4.202,8.844,-0.497,0.053,0.135
20218,-0.807,4.214,8.830,-0.482,0.083,0.135
20228,-0.787,4.208,8.830,-0.452,0.083,0.120
20238,-0.792,4.225,8.810,-0.436,0.098,0.151
20248,-0.782,4.216,8.829,-0.436,0.053,0.196
20257,-0.772,4.211,8.848,-0.421,0.037,0.166
20268,-0.784,4.214,8.805,-0.452,0.068,0.151
20278,-0.792,4.228,8.792,-0.452,0.037,0.181
20288,-0.810,4.223,8.800,-0.497,0.037,0.151
20298,-0.800,4.225,8.781,-0.482,0.022,0.166
20308,-0.778,4.200,8.818,-0.467,0.083,0.166
20318,-0.780,4.204,8.816,-0.513,0.083,0.181
20328,-0.793,4.213,8.798,-0.513,0.083,0.105
20338,-0.801,4.205,8.826,-0.467,0.098,0.120
20348,-0.821,4.200,8.817,-0.467,0.098,0.105
20358,-0.818,4.202,8.809,-0.421,0.083,0.120
20368,-0.792,4.216,8.811,-0.421,0.037,0.120
20378,-0.806,4.217,8.818,-0.436,0.053,0.196
20388,-0.803,4.202,8.792,-0.452,0.037,0.135
20398,-0.801,4.205,8.808,-0.467,0.083,0.181
20408,-0.793,4.228,8.823,-0.452,0.007,0.135
20418,-0.793,4.222,8.834,-0.436,0.037,0.135
20428,-0.791,4.219,8.802,-0.390,0.068,0.196
20438,-0.795,4.222,8.810,-0.452,0.037,0.135
20448,-0.788,4.234,8.797,-0.452,0.037,0.151
20458,-0.780,4.223,8.799,-0.467,0.129,0.120
20468,-0.791,4.210,8.785,-0.467,0.068,0.105
20478,-0.795,4.220,8.829,-0.452,0.053,0.105
20488,-0.799,4.222,8.815,-0.482,0.068,0.135
20498,-0.785,4.222,8.850,-0.421,0.129,0.135
20508,-0.787,4.209,8.817,-0.390,0.068,0.105
20518,-0.816,4.213,8.858,-0.452,0.053,0.196
20528,-0.803,4.219,8.836,-0.497,0.098,0.212
20538,-0.803,4.214,8.805,-0.452,0.022,0.196
20548,-0.823,4.213,8.811,-0.452,0.053,0.196
20558,-0.806,4.225,8.823,-0.406,-0.008,0.135
20568,-0.791,4.216,8.809,-0.421,-0.008,0.181
20578,-0.805,4.219,8.811,-0.390,0.037,0.135
20588,-0.785,4.226,8.822,-0.467,0.037,0.181
20598,-0.780,4.222,8.818,-0.436,0.068,0.181
20608,-0.791,4.225,8.818,-0.467,0.083,0.090
20618,-0.803,4.221,8.791,-0.467,0.068,0.105
20628,-0.786,4.222,8.814,-0.467,0.114,0.120
20638,-0.791,4.233,8.804,-0.467,0.022,0.090
20648,-0.784,4.220,8.857,-0.513,0.068,0.151
20658,-0.779,4.222,8.834,-0.467,0.083,0.120
20668,-0.782,4.239,8.835,-0.482,0.144,0.135
20678,-0.785,4.209,8.839,-0.467,0.068,0.135
20688,-0.803,4.221,8.802,-0.467,0.037,0.166
20698,-0.800,4.210,8.802,-0.452,0.007,0.166
20708,-0.813,4.223,8.832,-0.467,0.068,0.151
20718,-0.786,4.235,8.816,-0.421,0.053,0.166
20728,-0.781,4.231,8.808,-0.452,0.037,0.120
20738,-0.798,4.211,8.794,-0.421,-0.008,0.196
20748,-0.804,4.211,8.815,-0.452,0.037,0.212
20758,-0.792,4.228,8.820,-0.436,0.022,0.196
20768,-0.784,4.207,8.836,-0.482,0.022,0.166
20778,-0.797,4.214,8.787,-0.513,0.068,0.135
20788,-0.782,4.219,8.838,-0.513,0.098,0.120
20798,-0.775,4.225,8.811,-0.482,0.098,0.090
20808,-0.803,4.219,8.810,-0.482,0.053,0.074
20818,-0.811,4.210,8.823,-0.497,0.053,0.135
20828,-0.810,4.227,8.802,-0.482,0.068,0.074
20838,-0.811,4.228,8.800,-0.497,0.083,0.105
20848,-0.784,4.227,8.818,-0.482,0.037,0.105
20858,-0.803,4.215,8.835,-0.467,0.022,0.105
20868,-0.797,4.232,8.824,-0.467,0.037,0.151
20878,-0.801,4.228,8.834,-0.452,0.037,0.151
20888,-0.801,4.213,8.808,-0.421,0.022,0.196
20898,-0.791,4.221,8.826,-0.436,0.007,0.196
20908,-0.784,4.214,8.808,-0.452,0.053,0.181
20918,-0.792,4.216,8.805,-0.452,0.068,0.151
20928,-0.794,4.225,8.812,-0.452,0.053,0.166
20938,-0.798,4.231,8.809,-0.436,0.037,0.196
20948,-0.804,4.214,8.811,-0.436,0.068,0.166
20958,-0.797,4.229,8.814,-0.482,0.144,0.090
20968,-0.784,4.220,8.800,-0.482,0.068,0.090
20978,-0.786,4.220,8.812,-0.497,0.022,0.090
20988,-0.782,4.216,8.826,-0.467,0.007,0.074
20998,-0.793,4.214,8.824,-0.482,0.037,0.120
21008,-0.793,4.211,8.845,-0.482,0.053,0.181
21018,-0.785,4.207,8.784,-0.467,0.053,0.166
21048,-0.791,4.215,8.818,-0.421,-0.008,0.151
21058,-0.795,4.217,8.810,-0.406,0.037,0.135
21068,-0.788,4.205,8.791,-0.436,0.098,0.181
21078,-0.792,4.215,8.821,-0.452,0.068,0.181
21088,-0.803,4.213,8.811,-0.497,0.022,0.196
21098,-0.789,4.223,8.842,-0.513,0.007,0.135
21108,-0.791,4.211,8.808,-0.452,0.083,0.151
21118,-0.784,4.205,8.827,-0.497,0.098,0.135
21128,-0.779,4.204,8.815,-0.467,0.083,0.120
21138,-0.780,4.214,8.839,-0.497,0.083,0.105
21148,-0.798,4.225,8.854,-0.497,0.098,0.105
21158,-0.798,4.227,8.840,-0.482,0.129,0.151
21168,-0.813,4.228,8.835,-0.452,0.037,0.135
21178,-0.794,4.223,8.811,-0.436,0.022,0.166
21188,-0.794,4.205,8.802,-0.390,-0.039,0.196
21198,-0.787,4.211,8.791,-0.390,0.007,0.181
21208,-0.809,4.221,8.806,-0.390,0.007,0.196
21218,-0.818,4.227,8.816,-0.436,0.022,0.212
21228,-0.798,4.226,8.835,-0.390,0.037,0.151
21238,-0.807,4.213,8.826,-0.421,0.083,0.181
21248,-0.797,4.221,8.820,-0.436,0.114,0.242
21258,-0.793,4.228,8.792,-0.436,0.068,0.181
21268,-0.791,4.237,8.797,-0.513,0.083,0.181
21278,-0.773,4.210,8.833,-0.452,0.053,0.151
21288,-0.772,4.222,8.814,-0.497,0.083,0.166
21298,-0.780,4.217,8.805,-0.513,0.053,0.151
21308,-0.776,4.227,8.799,-0.497,0.083,0.135
21318,-0.785,4.233,8.797,-0.482,0.022,0.074
21328,-0.794,4.232,8.796,-0.436,0.053,0.151
21338,-0.800,4.234,8.817,-0.452,0.053,0.151
21348,-0.801,4.234,8.793,-0.436,-0.054,0.151
21358,-0.780,4.240,8.824,-0.436,0.022,0.196
21368,-0.793,4.217,8.818,-0.436,0.022,0.212
21378,-0.801,4.227,8.832,-0.497,0.037,0.212
21388,-0.800,4.215,8.814,-0.452,0.037,0.151
21398,-0.803,4.223,8.824,-0.467,0.022,0.166
21408,-0.799,4.209,8.824,-0.482,0.053,0.212
21418,-0.801,4.211,8.824,-0.513,0.068,0.090
21428,-0.794,4.227,8.806,-0.467,0.068,0.135
21438,-0.795,4.223,8.824,-0.452,0.098,0.196
21448,-0.798,4.219,8.806,-0.513,0.098,0.105
21458,-0.803,4.203,8.817,-0.513,0.114,0.166
21468,-0.801,4.207,8.834,-0.482,0.098,0.120
21478,-0.784,4.196,8.822,-0.452,0.114,0.105
21488,-0.798,4.211,8.797,-0.452,0.037,0.166
21498,-0.791,4.222,8.809,-0.497,0.037,0.166
21508,-0.804,4.233,8.812,-0.482,0.022,0.105
21518,-0.811,4.213,8.790,-0.390,0.022,0.135
21528,-0.809,4.196,8.775,-0.390,0.037,0.105
21538,-0.784,4.213,8.806,-0.436,-0.024,0.151
21548,-0.804,4.211,8.812,-0.390,0.037,0.166
21558,-0.797,4.240,8.821,-0.421,0.053,0.166
21568,-0.786,4.215,8.817,-0.421,-0.008,0.135
21578,-0.791,4.214,8.820,-0.452,0.037,0.120
21588,-0.787,4.216,8.811,-0.497,0.068,0.181
21598,-0.779,4.225,8.810,-0.528,0.037,0.166
21608,-0.786,4.232,8.805,-0.482,0.083,0.181
21618,-0.801,4.227,8.800,-0.482,0.083,0.196
21628,-0.791,4.233,8.790,-0.482,0.144,0.090
21638,-0.801,4.217,8.835,-0.497,0.068,0.090
21648,-0.797,4.209,8.828,-0.467,0.053,0.105
21658,-0.806,4.191,8.834,-0.452,0.068,0.166
21668,-0.798,4.196,8.833,-0.421,0.037,0.151
21678,-0.804,4.239,8.823,-0.436,0.053,0.151
21688,-0.775,4.213,8.840,-0.436,-0.024,0.212
21698,-0.792,4.210,8.818,-0.452,-0.024,0.242
21708,-0.793,4.220,8.805,-0.406,-0.008,0.166
21718,-0.780,4.221,8.803,-0.452,-0.008,0.196
21728,-0.800,4.223,8.785,-0.467,-0.008,0.135
21738,-0.810,4.214,8.802,-0.467,0.068,0.166
21748,-0.795,4.208,8.810,-0.497,0.053,0.120
21758,-0.787,4.203,8.800,-0.421,0.098,0.090
21768,-0.776,4.202,8.812,-0.467,0.083,0.120
21778,-0.773,4.223,8.820,-0.482,0.114,0.090
21788,-0.793,4.214,8.809,-0.513,0.114,0.135
21798,-0.786,4.214,8.816,-0.482,0.098,0.120
21808,-0.795,4.202,8.808,-0.513,0.098,0.166
21818,-0.785,4.223,8.811,-0.467,0.053,0.135
21828,-0.797,4.226,8.818,-0.482,0.022,0.166
21838,-0.797,4.222,8.828,-0.467,0.022,0.181
21848,-0.792,4.228,8.821,-0.436,0.007,0.181
21858,-0.769,4.223,8.814,-0.421,0.022,0.181
21868,-0.791,4.208,8.803,-0.421,0.037,0.166
21878,-0.789,4.217,8.830,-0.390,-0.024,0.151
21888,-0.797,4.216,8.839,-0.452,-0.054,0.196
21898,-0.792,4.211,8.816,-0.467,-0.008,0.135
21908,-0.797,4.202,8.817,-0.467,0.037,0.090
21918,-0.807,4.229,8.850,-0.452,0.037,0.166
21928,-0.795,4.200,8.846,-0.482,0.053,0.074
21938,-0.797,4.201,8.806,-0.482,0.037,0.090
21948,-0.788,4.200,8.802,-0.497,0.083,0.090
21958,-0.781,4.211,8.820,-0.436,0.098,0.074
21968,-0.791,4.227,8.822,-0.467,0.114,0.105
21978,-0.791,4.216,8.828,-0.452,0.068,0.135
21988,-0.793,4.219,8.834,-0.436,0.022,0.181
21998,-0.795,4.219,8.827,-0.390,0.083,0.135
22008,-0.807,4.228,8.817,-0.421,0.037,0.196
22018,-0.788,4.220,8.800,-0.375,-0.008,0.181
22048,-0.786,4.221,8.816,-0.452,0.053,0.181
22058,-0.801,4.196,8.839,-0.452,0.037,0.181
22068,-0.803,4.191,8.800,-0.452,0.053,0.120
22078,-0.804,4.210,8.783,-0.467,0.098,0.105
22088,-0.797,4.222,8.809,-0.452,0.098,0.090
22098,-0.797,4.201,8.803,-0.513,0.068,0.074
22108,-0.797,4.222,8.794,-0.467,0.129,0.059
22118,-0.782,4.215,8.791,-0.513,0.114,0.074
22128,-0.785,4.238,8.806,-0.497,0.068,0.090
22138,-0.781,4.239,8.821,-0.467,0.068,0.120
22148,-0.782,4.227,8.803,-0.467,0.037,0.151
22158,-0.776,4.233,8.817,-0.436,0.053,0.196
22168,-0.785,4.221,8.815,-0.436,0.053,0.227
22178,-0.791,4.232,8.817,-0.436,0.037,0.196
22188,-0.793,4.219,8.839,-0.452,-0.008,0.257
22198,-0.800,4.219,8.812,-0.436,-0.008,0.196
22208,-0.779,4.233,8.817,-0.467,-0.024,0.166
22218,-0.784,4.229,8.835,-0.436,0.022,0.151
22228,-0.788,4.229,8.793,-0.467,0.037,0.151
22238,-0.789,4.222,8.786,-0.482,0.098,0.135
22248,-0.786,4.205,8.794,-0.482,0.175,0.090
22258,-0.797,4.208,8.802,-0.482,0.098,0.120
22268,-0.799,4.207,8.793,-0.528,0.114,0.151
22278,-0.804,4.209,8.826,-0.497,0.129,0.135
22288,-0.809,4.227,8.803,-0.497,0.098,0.151
22298,-0.795,4.237,8.823,-0.482,0.037,0.166
22308,-0.774,4.237,8.792,-0.467,0.022,0.135
22318,-0.800,4.239,8.804,-0.406,0.022,0.181
22328,-0.815,4.221,8.804,-0.406,0.037,0.166
22338,-0.792,4.232,8.815,-0.467,-0.008,0.166
22348,-0.782,4.214,8.821,-0.436,-0.039,0.166
22358,-0.803,4.213,8.800,-0.452,-0.024,0.166
22368,-0.797,4.229,8.814,-0.452,-0.008,0.135
22378,-0.810,4.222,8.803,-0.482,0.037,0.135
22388,-0.788,4.222,8.822,-0.513,0.083,0.151
22398,-0.780,4.216,8.792,-0.513,0.022,0.120
22408,-0.794,4.209,8.788,-0.513,0.053,0.105
22418,-0.797,4.204,8.806,-0.467,0.083,0.044
22428,-0.800,4.222,8.788,-0.452,0.022,0.090
22438,-0.798,4.214,8.780,-0.436,0.053,0.135
22448,-0.798,4.207,8.794,-0.436,-0.008,0.105
22458,-0.805,4.216,8.829,-0.452,0.053,0.151
22468,-0.805,4.232,8.811,-0.452,0.068,0.151
22478,-0.811,4.228,8.777,-0.436,0.053,0.181
22488,-0.781,4.227,8.785,-0.436,0.053,0.212
22498,-0.795,4.215,8.793,-0.390,0.037,0.135
22508,-0.795,4.233,8.824,-0.452,0.007,0.090
22518,-0.789,4.223,8.803,-0.406,0.022,0.120
22528,-0.792,4.225,8.811,-0.467,0.098,0.151
22538,-0.803,4.223,8.792,-0.452,0.083,0.135
22548,-0.798,4.223,8.793,-0.497,0.037,0.090
22558,-0.809,4.219,8.785,-0.467,0.068,0.135
22568,-0.809,4.220,8.814,-0.513,0.053,0.120
22578,-0.801,4.219,8.815,-0.574,0.037,0.090
22588,-0.791,4.216,8.806,-0.513,0.068,0.105
22598,-0.786,4.211,8.803,-0.452,0.037,0.120
22608,-0.805,4.217,8.817,-0.436,0.037,0.120
22618,-0.784,4.209,8.818,-0.421,0.037,0.151
22628,-0.787,4.210,8.826,-0.421,0.022,0.196
22638,-0.782,4.219,8.812,-0.360,0.022,0.181
22648,-0.787,4.211,8.824,-0.390,0.037,0.120
22658,-0.788,4.219,8.802,-0.390,-0.008,0.151
22668,-0.803,4.227,8.805,-0.452,-0.008,0.135
22678,-0.794,4.220,8.775,-0.436,0.022,0.151
22688,-0.807,4.226,8.810,-0.436,0.114,0.120
22698,-0.784,4.215,8.839,-0.513,0.083,0.181
22708,-0.789,4.225,8.838,-0.543,0.068,0.196
22718,-0.795,4.240,8.821,-0.513,0.053,0.181
22728,-0.784,4.232,8.790,-0.467,0.053,0.181
22738,-0.798,4.214,8.785,-0.482,0.068,0.166
22748,-0.803,4.231,8.803,-0.467,0.068,0.090
22758,-0.798,4.217,8.822,-0.452,0.053,0.044
22768,-0.806,4.228,8.833,-0.467,0.037,0.120
22778,-0.805,4.202,8.821,-0.467,0.022,0.105
22788,-0.803,4.216,8.805,-0.436,0.037,0.181
22798,-0.811,4.232,8.788,-0.497,0.068,0.227
22808,-0.791,4.239,8.823,-0.467,0.068,0.181
22818,-0.798,4.228,8.809,-0.482,0.068,0.166
22828,-0.789,4.232,8.829,-0.482,0.037,0.090
22838,-0.815,4.215,8.810,-0.452,0.053,0.120
22848,-0.788,4.200,8.816,-0.467,0.037,0.105
22858,-0.778,4.208,8.824,-0.452,0.053,0.105
22868,-0.775,4.207,8.830,-0.482,0.129,0.120
22878,-0.782,4.211,8.804,-0.467,0.083,0.135
22888,-0.779,4.223,8.820,-0.421,0.068,0.166
22898,-0.800,4.192,8.811,-0.482,0.053,0.105
22908,-0.791,4.210,8.815,-0.482,0.053,0.135
22918,-0.791,4.216,8.798,-0.482,0.068,0.151
22928,-0.803,4.220,8.816,-0.482,0.068,0.105
22938,-0.793,4.222,8.808,-0.467,0.083,0.151
22948,-0.780,4.213,8.796,-0.452,0.114,0.181
22958,-0.805,4.211,8.787,-0.467,0.068,0.166
22968,-0.805,4.219,8.786,-0.436,0.098,0.135
22978,-0.805,4.208,8.809,-0.452,0.053,0.166
22988,-0.787,4.227,8.810,-0.390,0.007,0.151
22998,-0.805,4.226,8.824,-0.406,-0.024,0.120
23008,-0.797,4.231,8.823,-0.421,-0.039,0.120
23018,-0.786,4.202,8.792,-0.452,0.068,0.120
23048,-0.794,4.213,8.803,-0.452,0.114,0.135
23058,-0.787,4.232,8.816,-0.482,0.053,0.120
23068,-0.806,4.232,8.786,-0.467,0.114,0.196
23078,-0.797,4.213,8.810,-0.406,0.083,0.196
23088,-0.809,4.226,8.793,-0.436,0.068,0.135
23098,-0.806,4.217,8.815,-0.467,0.007,0.151
23108,-0.804,4.228,8.818,-0.452,0.053,0.227
23118,-0.810,4.217,8.835,-0.421,0.022,0.181
23128,-0.797,4.220,8.818,-0.452,0.022,0.151
23138,-0.801,4.210,8.839,-0.452,0.022,0.135
23148,-0.803,4.211,8.824,-0.467,0.068,0.151
23158,-0.800,4.205,8.816,-0.482,0.068,0.166
23168,-0.792,4.221,8.796,-0.482,0.083,0.151
23178,-0.817,4.216,8.805,-0.467,0.083,0.151
23188,-0.800,4.216,8.821,-0.436,0.098,0.166
23198,-0.800,4.219,8.827,-0.452,0.098,0.151
23208,-0.785,4.217,8.798,-0.452,0.083,0.135
23218,-0.776,4.227,8.796,-0.421,0.053,0.120
23228,-0.779,4.215,8.815,-0.467,0.068,0.151
23238,-0.782,4.222,8.793,-0.482,0.083,0.166
23248,-0.803,4.208,8.796,-0.497,0.083,0.166
23258,-0.795,4.207,8.820,-0.482,0.098,0.181
23268,-0.787,4.200,8.804,-0.467,0.068,0.135
23278,-0.793,4.223,8.790,-0.497,0.098,0.166
23288,-0.811,4.234,8.818,-0.482,0.022,0.166
23298,-0.803,4.231,8.794,-0.406,0.037,0.212
23308,-0.784,4.225,8.830,-0.390,0.053,0.212
23318,-0.789,4.213,8.799,-0.421,0.037,0.181
23328,-0.768,4.231,8.786,-0.452,0.007,0.135
23338,-0.776,4.223,8.820,-0.436,0.037,0.135
23348,-0.781,4.235,8.798,-0.482,0.083,0.151
23358,-0.785,4.255,8.796,-0.467,0.053,0.196
23368,-0.786,4.229,8.799,-0.482,0.083,0.135
23378,-0.804,4.222,8.792,-0.452,0.098,0.181
23388,-0.801,4.222,8.806,-0.467,0.068,0.120
23398,-0.795,4.216,8.808,-0.497,0.083,0.120
23408,-0.797,4.231,8.823,-0.436,0.098,0.105
23418,-0.791,4.228,8.809,-0.421,0.098,0.090
23428,-0.779,4.228,8.846,-0.452,0.022,0.151
23438,-0.798,4.228,8.799,-0.406,-0.054,0.151
23448,-0.803,4.216,8.793,-0.406,0.053,0.151
23458,-0.781,4.208,8.809,-0.421,-0.008,0.166
23468,-0.803,4.203,8.809,-0.452,-0.039,0.181
23478,-0.798,4.225,8.775,-0.452,0.053,0.212
23488,-0.784,4.229,8.809,-0.467,0.098,0.181
23498,-0.795,4.225,8.792,-0.513,0.037,0.181
23508,-0.789,4.223,8.823,-0.467,0.037,0.181
23518,-0.800,4.217,8.815,-0.513,-0.008,0.120
23528,-0.812,4.221,8.818,-0.482,0.053,0.120
23538,-0.800,4.214,8.804,-0.497,0.083,0.135
23548,-0.782,4.228,8.821,-0.497,0.068,0.120
23558,-0.797,4.216,8.826,-0.513,0.053,0.120
23568,-0.793,4.215,8.821,-0.452,0.068,0.120
23578,-0.798,4.211,8.816,-0.513,0.022,0.151
23588,-0.797,4.216,8.816,-0.482,0.022,0.181
23598,-0.786,4.213,8.828,-0.421,0.022,0.151
23608,-0.789,4.222,8.811,-0.436,0.007,0.166
23618,-0.789,4.201,8.808,-0.421,0.037,0.151
23628,-0.806,4.208,8.793,-0.482,0.068,0.181
23638,-0.800,4.222,8.799,-0.452,0.022,0.120
23648,-0.793,4.216,8.810,-0.467,0.083,0.135
23658,-0.793,4.210,8.827,-0.482,0.053,0.135
23668,-0.794,4.228,8.774,-0.452,0.068,0.120
23678,-0.815,4.225,8.802,-0.467,0.053,0.074
23688,-0.792,4.210,8.808,-0.482,0.053,0.105
23698,-0.809,4.225,8.814,-0.482,0.068,0.120
23708,-0.789,4.208,8.814,-0.482,0.068,0.059
23718,-0.799,4.204,8.817,-0.497,0.114,0.105
23728,-0.800,4.210,8.818,-0.482,0.053,0.135
23738,-0.784,4.208,8.806,-0.467,0.068,0.135
23748,-0.789,4.217,8.805,-0.467,0.083,0.105
23758,-0.793,4.213,8.833,-0.375,0.068,0.135
23768,-0.795,4.229,8.850,-0.421,0.053,0.151
23778,-0.792,4.225,8.826,-0.482,0.007,0.196
23788,-0.791,4.219,8.790,-0.482,-0.024,0.181
23798,-0.780,4.228,8.805,-0.436,0.022,0.151
23808,-0.789,4.219,8.828,-0.436,0.022,0.135
23818,-0.791,4.200,8.816,-0.452,0.022,0.135
23828,-0.793,4.219,8.806,-0.452,0.053,0.166
23838,-0.806,4.221,8.799,-0.482,0.083,0.151
23848,-0.803,4.208,8.804,-0.497,0.114,0.166
23858,-0.791,4.223,8.826,-0.497,0.098,0.151
23868,-0.810,4.223,8.828,-0.497,0.098,0.105
23878,-0.800,4.220,8.830,-0.482,0.053,0.166
23888,-0.797,4.211,8.816,-0.513,0.022,0.166
23898,-0.775,4.214,8.802,-0.482,0.022,0.196
23908,-0.785,4.221,8.824,-0.482,0.037,0.166
23918,-0.776,4.216,8.810,-0.452,0.053,0.135
23928,-0.803,4.219,8.802,-0.467,0.037,0.135
23938,-0.807,4.222,8.783,-0.452,-0.024,0.151
23948,-0.818,4.221,8.802,-0.390,-0.039,0.181
23958,-0.800,4.214,8.805,-0.406,0.007,0.227
23968,-0.780,4.228,8.821,-0.421,0.098,0.181
23978,-0.785,4.228,8.811,-0.467,0.007,0.151
23988,-0.810,4.221,8.787,-0.497,-0.008,0.135
